Rank,Previous Rank,First Appearance,First Rank,Name,Computer,Site,Manufacturer,Country,Year,Segment,Total Cores,Accelerator/Co-Processor Cores,Rmax,Rpeak,Nmax,Nhalf,Power,Mflops/Watt,Architecture,Processor,Processor Technology,Processor Speed (MHz),Operating System,OS Family,Accelerator/Co-Processor,Cores per Socket,Processor Generation,System Model,System Family,Interconnect Family,Interconnect,Region,Continent
231,159.0,40,55,HPCEE,"SGI Rackable C2112-4RP3, Xeon E5-2670 8C 2.600GHz, Infiniband QDR",DOE/National Energy Technology Laboratory,SGI,United States,2012,Research,24192,0,413500.0,503194.0,2422554,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),SGI Rackable C2112-4RP3,Rackable Cluster,Infiniband,Infiniband QDR,North America,Americas
232,,46,232,,"Sugon TC6000, Intel Xeon E5-2620v2 6C 2.1GHz, Gigabit Ethernet",Telecommunications Company,Sugon,China,2015,Industry,135000,0,413118.0,2268000.0,0,0,1750.0,236.07,Cluster,Intel Xeon E5-2620v2 6C 2.1GHz,Intel IvyBridge,2100,CentOS,Linux,None,6,Intel Xeon E5 (IvyBridge),Sugon TC6000,Sugon Cluster,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
233,,46,233,,"Sugon TC5000, Intel Xeon E5-2630v2 6C 2.6GHz, 10G Ethernet",Government,Sugon,China,2015,Government,31680,0,412600.0,658944.0,2608000,0,520.0,793.46,Cluster,Intel Xeon E5-2630v2 6C 2.6GHz,Intel IvyBridge,2600,Linux,Linux,None,6,Intel Xeon E5 (IvyBridge),Sugon TC5000,Sugon Cluster,10G,10G Ethernet,Eastern Asia,Asia
234,,46,234,,"Lenovo ThinkServer RD650, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet",UCWeb,Lenovo,China,2015,Industry,42000,0,411264.0,1612800.0,5020000,0,,,Cluster,Xeon E5-2620v3 6C 2.4GHz,Intel Haswell,2400,Linux,Linux,None,6,Intel Xeon E5 (Haswell),Lenovo ThinkServer RD650,Lenovo ThinkServer,10G,10G Ethernet,Eastern Asia,Asia
235,161.0,44,121,Computerome,"Apollo 6000 XL230a, Xeon E5-2683v3 14C 2GHz, Infiniband FDR",Center for Biological Sequence Analysis - DTU,Hewlett-Packard,Denmark,2014,Research,15120,0,410780.0,483840.0,0,0,,,Cluster,Xeon E5-2683v3 14C 2GHz,Intel Haswell,2000,Linux,Linux,None,14,Intel Xeon E5 (Haswell),Apollo 6000 XL230a,HP Apollo,Infiniband,Infiniband FDR,Northern Europe,Europe
236,162.0,45,162,,"Cluster Platform 3000 BL460c, Intel Xeon E5-2697v2 12C 2.7GHz, 10G Ethernet",Automotive,Hewlett-Packard,United States,2015,Industry,28800,0,407298.17,622080.0,0,0,,,Cluster,Intel Xeon E5-2697v2 12C 2.7GHz,Intel IvyBridge,2700,Linux,Linux,None,12,Intel Xeon E5 (IvyBridge),Cluster Platform 3000 BL460c,HP Cluster Platform 3000BL,10G,10G Ethernet,North America,Americas
240,,46,240,,"Sugon TC6000, Opteron 6344 12C 2.6GHz, Gigabit Ethernet",Electricity Company,Sugon,China,2015,Industry,216000,0,406286.0,2246400.0,0,0,750.0,541.71,Cluster,Opteron 6344 12C 2.6GHz,AMD x86_64,2600,Linux,Linux,None,12,"Opteron 6300 Series ""Abu Dhabi""",Sugon TC6000,Sugon Cluster,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
241,165.0,43,95,CIMATEC Yemoja,"SGI ICE X, Intel Xeon E5-2690v2 10C 3GHz, Infiniband FDR",SENAI CIMATEC,SGI,Brazil,2014,Research,17200,0,405365.0,412800.0,2149120,0,,,Cluster,Intel Xeon E5-2690v2 10C 3GHz,Intel IvyBridge,3000,Redhat Enterprise Linux 6.5,Linux,None,10,Intel Xeon E5 (IvyBridge),SGI ICE X,SGI ICE,Infiniband,Infiniband FDR,South America,Americas
242,,46,242,Katie,"Cray CS-Storm, Xeon E5-2690v3 12C 2.6GHz, Infiniband FDR, NVIDIA Tesla K80",NADC,Cray Inc.,United States,2015,Industry,9048,8112,403400.0,622481.0,889000,0,,,Cluster,Xeon E5-2690v3 12C 2.6GHz,Intel Haswell,2600,Linux,Linux,NVIDIA Tesla K80,12,Intel Xeon E5 (Haswell),Cray CS-Storm,Cray CS-Storm,Infiniband,Infiniband FDR,North America,Americas
243,,46,243,,"Sugon TC6000, Intel Xeon E5-2609V2 4C 2.5GHz, Gigabit Ethernet",Internet Company B,Sugon,China,2015,Industry,108000,0,401600.0,2160000.0,2408000,0,1350.0,297.48,Cluster,Intel Xeon E5-2609V2 4C 2.5GHz,Intel IvyBridge,2500,CentOS,Linux,None,4,Intel Xeon E5 (IvyBridge),Sugon TC6000,Sugon Cluster,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
244,166.0,43,96,HPC4,"HP POD - Cluster Platform BL460c, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR",Airbus,Hewlett-Packard,Germany,2014,Industry,21120,0,400413.0,456192.0,0,0,,,Cluster,Intel Xeon E5-2697v2 12C 2.7GHz,Intel IvyBridge,2700,Linux,Linux,None,12,Intel Xeon E5 (IvyBridge),HP POD - Cluster Platform BL460c,HP Pod,Infiniband,Infiniband FDR,Western Europe,Europe
246,,46,246,,"Sugon TC6000, Intel Xeon E5-2630v2 6C 2.6GHz, Gigabit Ethernet",Internet Company S,Sugon,China,2015,Industry,105000,0,395600.0,2184000.0,2374000,0,190.0,2082.11,Cluster,Intel Xeon E5-2630v2 6C 2.6GHz,Intel IvyBridge,2600,Linux,Linux,None,6,Intel Xeon E5 (IvyBridge),Sugon TC6000,Sugon Cluster,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
247,170.0,42,385,,"Cray XC40, Intel Xeon E5-2670v2  10C 2.5GHz/E5-2680v3 12C 2.5Ghz, Aries interconnect ",Deutscher Wetterdienst,Cray Inc.,Germany,2013,Research,17648,0,390568.0,560320.0,2004479,0,,,MPP,Intel Xeon E5-2670v2  10C 2.5GHz,Intel IvyBridge,2500,Cray Linux Environment ,Linux,None,10,Intel Xeon E5 (IvyBridge),Cray XC40,Cray XC,Custom Interconnect,Aries interconnect ,Western Europe,Europe
248,169.0,44,129,,"Cray XC40, Intel Xeon E5-2670v2  10C 2.5GHz/E5-2680v3 12C 2.5Ghz, Aries interconnect ",Deutscher Wetterdienst,Cray Inc.,Germany,2014,Research,17648,0,390568.0,560320.0,2004479,0,,,MPP,Intel Xeon E5-2670v2  10C 2.5GHz,Intel IvyBridge,2500,Cray Linux Environment ,Linux,None,10,Intel Xeon E5 (IvyBridge),Cray XC40,Cray XC,Custom Interconnect,Aries interconnect ,Western Europe,Europe
249,171.0,43,99,,"Cluster Platform 3000 BL460c Gen8, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR",Aerospace Company (E),Hewlett-Packard,Germany,2014,Industry,21240,0,389507.6,458784.0,0,0,,,Cluster,Intel Xeon E5-2697v2 12C 2.7GHz,Intel IvyBridge,2700,Linux,Linux,None,12,Intel Xeon E5 (IvyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,Infiniband,Infiniband FDR,Western Europe,Europe
250,172.0,41,69,PARAM Yuva - II,"R2208GZ Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, Intel Xeon Phi 5110P",Center for Development of Advanced Computing (C-DAC),Netweb Technologies,India,2013,Research,30056,26520,388442.0,520357.76,1225088,0,209.95,1850.16,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,CentOS,Linux,Intel Xeon Phi 5110P,8,Intel Xeon E5 (SandyBridge),R2208GZ Cluster,Netweb Cluster,Infiniband,Infiniband FDR,South-central Asia,Asia
251,,46,251,,"Lenovo ThinkServer RD650, Intel Xeon E5-2637v2 4C 3.5GHz, 10G Ethernet",Internet Service,Lenovo,China,2015,Industry,40000,0,385600.0,1120000.0,6000000,0,,,Cluster,Intel Xeon E5-2637v2 4C 3.5GHz,Intel IvyBridge,3500,Linux,Linux,None,4,Intel Xeon E5 (IvyBridge),Lenovo ThinkServer RD650,Lenovo ThinkServer,10G,10G Ethernet,Eastern Asia,Asia
252,,46,252,,"Lenovo ThinkServer RD650, Intel Xeon E5-2637v2 4C 3.5GHz, 10G Ethernet",Internet Service,Lenovo,China,2015,Industry,40000,0,385600.0,1120000.0,6000000,0,,,Cluster,Intel Xeon E5-2637v2 4C 3.5GHz,Intel IvyBridge,3500,Linux,Linux,None,4,Intel Xeon E5 (IvyBridge),Lenovo ThinkServer RD650,Lenovo ThinkServer,10G,10G Ethernet,Eastern Asia,Asia
253,,46,253,Iceberg,"SGI ICE X, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR",Honeywell Aerospace,SGI,United States,2015,Industry,12096,0,384344.0,483840.0,2207040,0,196.1,1959.94,Cluster,Xeon E5-2680v3 12C 2.5GHz,Intel Haswell,2500,SUSE Linux Enterprise Server 11,Linux,None,12,Intel Xeon E5 (Haswell),SGI ICE X,SGI ICE,Infiniband,Infiniband FDR,North America,Americas
254,,46,254,,"Sugon TC6000, Intel Xeon E5-2620v2 6C 2.1GHz, Gigabit Ethernet",Internet Company B,Sugon,China,2015,Industry,126000,0,383800.0,2116800.0,2601000,0,1500.0,255.87,Cluster,Intel Xeon E5-2620v2 6C 2.1GHz,Intel IvyBridge,2100,CentOS,Linux,None,6,Intel Xeon E5 (IvyBridge),Sugon TC6000,Sugon Cluster,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
257,175.0,43,103,,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2640 6C 2.5GHz, 10G Ethernet",IT Service Provider,Hewlett-Packard,United States,2014,Industry,28608,0,374946.6,572160.0,0,0,,,Cluster,Xeon E5-2640 6C 2.5GHz,Intel SandyBridge,2500,Linux,Linux,None,6,Intel Xeon E5 (SandyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,North America,Americas
258,,46,258,HPC4,"SuperMicro Twin^2, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR, NVIDIA Tesla K80","National Research Centre ""Kurchatov Institute""",SuperMicro/Mellanox,Russia,2015,Research,11082,1794,374100.0,500550.0,2225562,0,,,Cluster,Xeon E5-2680v3 12C 2.5GHz,Intel Haswell,2500,CentOS,Linux,NVIDIA Tesla K80,12,Intel Xeon E5 (Haswell),SuperMicro Twin^2,Supermicro Cluster,Infiniband,Infiniband FDR,Eastern Europe,Europe
259,,46,259,,"Sugon TC6000, Intel Xeon E5-2630v2 6C 2.6GHz, Gigabit Ethernet",Internet Company,Sugon,China,2015,Industry,99000,0,372400.0,2059200.0,2305000,0,1400.0,266.0,Cluster,Intel Xeon E5-2630v2 6C 2.6GHz,Intel IvyBridge,2600,Linux,Linux,None,6,Intel Xeon E5 (IvyBridge),Sugon TC6000,Sugon Cluster,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
260,176.0,40,60,,"Cluster Platform SL250s Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet",Energy Company,Hewlett-Packard,United States,2012,Industry,25568,0,371738.3,531814.0,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform SL250s Gen8,HP Cluster Platform 3000SL,10G,10G Ethernet,North America,Americas
262,177.0,42,86,,"Cluster Platform DL360p Gen8, Xeon E5-2640 6C 2.500GHz, Gigabit Ethernet",Service Provider,Hewlett-Packard,China,2013,Industry,39228,0,364462.6,784560.0,0,0,,,Cluster,Xeon E5-2640 6C 2.5GHz,Intel SandyBridge,2500,Linux,Linux,None,6,Intel Xeon E5 (SandyBridge),Cluster Platform DL360p Gen8,HP Cluster Platform 3000,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
263,,46,263,EOS,"Cray CS400, Xeon E5-2698v3 16C 2.3GHz, Infiniband FDR",Max-Planck-Gesellschaft MPI/IPP,Cray Inc.,Germany,2015,Research,12800,0,363951.0,471040.0,2110848,0,,,Cluster,Xeon E5-2698v3 16C 2.3GHz,Intel Haswell,2300,SUSE Linux Enterprise Server 11,Linux,None,16,Intel Xeon E5 (Haswell),Cray CS400,Cray CS400,Infiniband,Infiniband FDR,Western Europe,Europe
264,375.0,44,301,"Supercomputer System for Statistical Science ""I""","SGI ICE X, Intel Xeon E5-2697v2/E5-2680v3 12C/12C 2.7GHz/2.5GHz, Infiniband FDR, Intel Xeon Phi 5120D",The Institute of Statistical Mathematics,SGI,Japan,2015,Research,18624,5760,363783.0,434964.45,1940160,0,261.84,1389.33,Cluster,Intel Xeon E5-2697v2 12C 2.7GHz,Intel IvyBridge,2700,SUSE Linux Enterprise Server 11,Linux,Intel Xeon Phi 5120D,12,Intel Xeon E5 (IvyBridge),SGI ICE X,SGI ICE,Infiniband,Infiniband FDR,Eastern Asia,Asia
267,,46,267,,"Lenovo x3850, Xeon E7-4820V2 8C 2GHz, 10G Ethernet",China National Petroleum Corporation,Lenovo,China,2015,Industry,28800,0,359884.0,460800.0,2277000,0,,,Cluster,Xeon E7-4820V2 8C 2GHz,Intel IvyBridge,2000,Linux,Linux,None,8,Intel Xeon E7 (IvyBridge),Lenovo x3850,Lenovo Cluster,10G,10G Ethernet,Eastern Asia,Asia
268,,46,268,,"Lenovo x3850, Xeon E7-4820V2 8C 2GHz, 10G Ethernet",China National Petroleum Corporation,Lenovo,China,2015,Industry,28800,0,359884.0,460800.0,2277000,0,,,Cluster,Xeon E7-4820V2 8C 2GHz,Intel IvyBridge,2000,Linux,Linux,None,8,Intel Xeon E7 (IvyBridge),Lenovo x3850,Lenovo Cluster,10G,10G Ethernet,Eastern Asia,Asia
269,179.0,43,106,,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.6GHz, 10G Ethernet",IT Service Provider,Hewlett-Packard,United States,2014,Industry,26096,0,359835.8,542796.8,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,North America,Americas
270,180.0,39,99,Vesta,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom",DOE/SC/Argonne National Laboratory,IBM,United States,2012,Research,32768,0,357776.0,419430.4,0,0,164.0,2181.56,MPP,Power BQC 16C 1.6GHz,PowerPC,1600,Linux,Linux,None,16,Power BQC,BlueGene/Q,IBM BlueGene,Custom Interconnect,Custom Interconnect,North America,Americas
271,181.0,38,29,,"BlueGene/Q, Power BQC 16C 1.60 GHz, Custom",IBM Rochester,IBM,United States,2011,Vendor,32768,0,357776.0,419430.4,0,0,164.38,2176.52,MPP,Power BQC 16C 1.6GHz,PowerPC,1600,Linux,Linux,None,16,Power BQC,BlueGene/Q,IBM BlueGene,Custom Interconnect,Custom Interconnect,North America,Americas
273,,46,273,,"Lenovo ThinkServer RD650, Intel Xeon E5-2620v2 6C 2.1GHz, 10G Ethernet",Internet Service,Lenovo,China,2015,Industry,60000,0,357040.0,1008000.0,6000000,0,,,Cluster,Intel Xeon E5-2620v2 6C 2.1GHz,Intel IvyBridge,2100,Linux,Linux,None,6,Intel Xeon E5 (IvyBridge),Lenovo ThinkServer RD650,Lenovo ThinkServer,10G,10G Ethernet,Eastern Asia,Asia
274,,46,274,,"Sugon Cluster W580I, Intel Xeon E5-2620v2 6C 2.1GHz, 10G Ethernet, NVIDIA Tesla K40",Internet Company,Sugon,China,2015,Industry,6912,5760,355200.0,568474.0,1367000,0,115.0,3088.7,Cluster,Intel Xeon E5-2620v2 6C 2.1GHz,Intel IvyBridge,2100,Linux,Linux,NVIDIA Tesla K40,6,Intel Xeon E5 (IvyBridge),Sugon Cluster W580I,Sugon Cluster,10G,10G Ethernet,Eastern Asia,Asia
275,183.0,42,90,,"Cluster Platform DL360e Gen8, Xeon E5-2450L 8C 1.800GHz, Gigabit Ethernet",Software Company (M),Hewlett-Packard,United States,2013,Industry,62848,0,354467.0,905011.0,0,0,,,Cluster,Xeon E5-2450L 8C 1.8GHz,Intel SandyBridge,1800,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform DL360e Gen8,HP Cluster Platform 3000,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
276,,46,276,,"Sugon TC5000, Xeon E7-4830 8C 2.13GHz, Gigabit Ethernet",State Grid Corp,Sugon,China,2015,Industry,38400,0,354300.0,655258.0,2031000,0,400.0,885.75,Cluster,Xeon E7-4830 8C 2.13GHz,Intel Westmere,2133,Linux,Linux,None,8,Xeon E7 (Westmere-EX),Sugon TC5000,Sugon Cluster,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
277,184.0,42,91,Athos,"iDataPlex DX360M4, Intel Xeon E5-2697v2 12C 2.700GHz, Infiniband FDR14",EDF R&D,IBM,France,2013,Industry,18144,0,352671.0,391910.0,2370816,0,347.27,1015.55,Cluster,Intel Xeon E5-2697v2 12C 2.7GHz,Intel IvyBridge,2700,Linux,Linux,None,12,Intel Xeon E5 (IvyBridge),iDataPlex DX360M4,IBM iDataPlex,Infiniband,Infiniband FDR14,Western Europe,Europe
278,185.0,42,92,,"Cluster Platform DL360e Gen8, Xeon E5-2450L 8C 1.800GHz, Gigabit Ethernet",Software Company (M),Hewlett-Packard,United States,2013,Industry,62416,0,352030.0,898790.0,0,0,,,Cluster,Xeon E5-2450L 8C 1.8GHz,Intel SandyBridge,1800,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform DL360e Gen8,HP Cluster Platform 3000,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
279,186.0,40,62,Pershing,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR",Army Research Laboratory DoD Supercomputing Resource Center (ARL DSRC),IBM,United States,2012,Government,20160,0,350729.0,419328.0,0,0,400.68,875.33,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),iDataPlex DX360M4,IBM iDataPlex,Infiniband,Infiniband FDR,North America,Americas
280,187.0,39,46,Cab,"Xtreme-X , Xeon E5-2670 8C 2.600GHz, Infiniband QDR",Lawrence Livermore National Laboratory,Cray Inc.,United States,2012,Research,20480,0,347400.0,425984.0,2168320,0,421.2,824.79,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Appro Xtreme-X Supercomputer,Appro Xtreme-X,Infiniband,Infiniband QDR,North America,Americas
281,188.0,38,45,Luna,"Xtreme-X GreenBlade GB512X, Xeon E5-2670 8C 2.600GHz, Infiniband QDR",Los Alamos National Laboratory,Cray Inc.,United States,2011,Research,20480,0,347400.0,425984.0,2168320,1084160,448.0,775.45,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,RHEL 6.2,Linux,None,8,Intel Xeon E5 (SandyBridge),Xtreme-X GreenBlade GB512X,Appro Xtreme-X,Infiniband,Infiniband QDR,North America,Americas
282,189.0,39,97,airain,"Bullx B510, Xeon E5-2680 8C 2.700GHz, Infiniband QDR",Commissariat a l'Energie Atomique (CEA)/CCRT,"Bull, Atos Group",France,2012,Research,18144,0,346070.0,391910.4,1560384,0,500.0,692.14,Cluster,Xeon E5-2680 8C 2.7GHz,Intel SandyBridge,2700,bullx SUperCOmputer Suite A.E.2.1,Linux,None,8,Intel Xeon E5 (SandyBridge),Bullx B510,Bull Bullx,Infiniband,Infiniband QDR,Western Europe,Europe
283,190.0,45,190,,"Cluster Platform DL380p Gen8 , Intel Xeon E5-2650v2  8C 2.6GHz, 10G Ethernet",Hosting Services,Hewlett-Packard,United States,2015,Industry,28320,0,345695.0,589056.0,0,0,,,Cluster,Intel Xeon E5-2650v2  8C 2.6GHz,Intel IvyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (IvyBridge),Cluster Platform DL380p Gen8 ,HP Cluster Platform 3000,10G,10G Ethernet,North America,Americas
284,191.0,44,148,Uri,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ",Korea Meteorological Administration,Cray Inc.,"Korea, South",2014,Research,10752,0,345600.0,447283.2,2469888,0,159.64,2164.87,MPP,Xeon E5-2690v3 12C 2.6GHz,Intel Haswell,2600,Cray Linux Environment ,Linux,None,12,Intel Xeon E5 (Haswell),Cray XC40,Cray XC,Custom Interconnect,Aries interconnect ,Eastern Asia,Asia
286,,46,286,,"Inspur TS10000 HPC Server, Xeon E5-2698v3 16C 2.3GHz, 10G Ethernet",Internet Company,Inspur,China,2015,Industry,20480,0,343863.0,753664.0,2862167,0,174.0,1976.22,Cluster,Xeon E5-2698v3 16C 2.3GHz,Intel Haswell,2300,CentOS,Linux,None,16,Intel Xeon E5 (Haswell),Inspur TS10000 HPC Server,Inspur Cluster,10G,10G Ethernet,Eastern Asia,Asia
289,,46,289,,"Inspur TS10000 HPC Server, Xeon E5-2650v3 10C 2GHz, 10G Ethernet",Internet Service,Inspur,China,2015,Industry,20000,0,339896.0,640000.0,3577708,0,210.0,1618.55,Cluster,Xeon E5-2650v3 10C 2GHz,Intel Haswell,2000,CentOS,Linux,None,10,Intel Xeon E5 (Haswell),Inspur TS10000 HPC Server,Inspur Cluster,10G,10G Ethernet,Eastern Asia,Asia
290,194.0,41,81,,"SGI ICE X, Xeon E5-2670 8C 2.600GHz, Infiniband FDR",Air Force Research Laboratory,SGI,United States,2013,Government,18432,0,339500.0,383386.0,2049600,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,SUSE Linux Enterprise Server 11,Linux,None,8,Intel Xeon E5 (SandyBridge),SGI ICE X!,SGI ICE,Infiniband,Infiniband FDR,North America,Americas
291,,46,291,,"Sugon TC5000, Opteron 6376 16C 2.3GHz, Gigabit Ethernet",China Mobile,Sugon,China,2015,Industry,67840,0,339000.0,624128.0,2337000,0,720.0,470.83,Cluster,Opteron 6376 16C 2.3GHz,AMD x86_64,2300,Linux,Linux,None,16,"Opteron 6300 Series ""Abu Dhabi""",Sugon TC5000,Sugon Cluster,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
292,,46,292,,"Sugon TC5000, Opteron 6348 12C 2.8GHz, Gigabit Ethernet",Agricultural Bank of China (ABC) Shandong,Sugon,China,2015,Industry,56160,0,337600.0,628992.0,2127000,0,440.0,767.27,Cluster,Opteron 6348 12C 2.8GHz,AMD x86_64,2800,Linux,Linux,None,12,"Opteron 6300 Series ""Abu Dhabi""",Sugon TC5000,Sugon Cluster,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
293,195.0,44,151,,"Cluster Platform 4000 BL465c, Opteron O-6376 16C 2.3GHz, 10G Ethernet",Hewlett-Packard,Hewlett-Packard,United States,2014,Vendor,64128,0,337175.0,589977.6,0,0,,,Cluster,Opteron 6376 16C 2.3GHz,AMD x86_64,2300,Linux,Linux,None,16,"Opteron 6300 Series ""Abu Dhabi""",Cluster Platform 4000 BL465c,HP Cluster Platform 4000BL,10G,10G Ethernet,North America,Americas
294,196.0,39,52,Pecos,"Xtreme-X , Xeon E5-2670 8C 2.600GHz, Infiniband QDR",Sandia National Laboratories,Cray Inc.,United States,2012,Research,19712,0,336800.0,410010.0,2108876,1054438,421.2,799.62,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Appro Xtreme-X Supercomputer,Appro Xtreme-X,Infiniband,Infiniband QDR,North America,Americas
295,,46,295,,"Inspur TS10000 HPC Server, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet",Internet Service A,Inspur,China,2015,Industry,20640,0,336787.0,792576.0,4692121,0,293.0,1149.44,Cluster,Xeon E5-2620v3 6C 2.4GHz,Intel Haswell,2400,CentOS,Linux,None,6,Intel Xeon E5 (Haswell),Inspur TS10000 HPC Server,Inspur Cluster,10G,10G Ethernet,Eastern Asia,Asia
297,198.0,36,146,CSIRO GPU Cluster,"Nitro G16 3GPU, Xeon E5-2650 8C 2GHz, Infiniband FDR, Nvidia K20m",Commonwealth Scientific and Industrial Research Organisation (CSIRO),Xenon Systems,Australia,2010,Government,6875,4875,335300.0,472497.5,900000,0,,,Cluster,Xeon E5-2650 8C 2GHz,Intel SandyBridge,2000,Linux,Linux,NVIDIA Tesla K20m,8,Intel Xeon E5 (SandyBridge),Nitro G16 3GPU,Xenon Cluster,Infiniband,Infiniband FDR,Australia and New Zealand,Oceania
298,,46,298,,"Sugon TC5000, Xeon E5-2620 6C 2GHz, Gigabit Ethernet",Internet Company B,Sugon,China,2013,Industry,38400,0,334900.0,614400.0,2799000,0,480.0,697.71,Cluster,Xeon E5-2620 6C 2GHz,Intel SandyBridge,2000,Linux,Linux,None,6,Intel Xeon E5 (SandyBridge),Sugon TC5000,Sugon Cluster,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
299,199.0,39,58,,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.60GHz, Infiniband FDR",CSIR Fourth Paradigm Institute (CSIR-4PI),Hewlett-Packard,India,2012,Research,17408,0,334377.0,362086.4,2712832,0,386.56,865.01,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,Infiniband,Infiniband FDR,South-central Asia,Asia
300,200.0,38,61,Chama,"Xtreme-X GreenBlade GB512X, Xeon E5-2670 8C 2.600GHz, Infiniband QDR",Sandia National Laboratories,Cray Inc.,United States,2011,Research,19680,0,332000.0,409344.0,2086572,1043286,453.6,731.92,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,RHEL 6.2,Linux,None,8,Intel Xeon E5 (SandyBridge),Xtreme-X GreenBlade GB512X,Appro Xtreme-X,Infiniband,Infiniband QDR,North America,Americas
301,201.0,43,124,,"IBM Flex System p460, POWER7  8C 3.550GHz, Infiniband QDR",China Meteorological Administration,IBM,China,2014,Research,13664,0,331535.0,388058.0,0,0,414.8,799.26,Cluster,POWER7  8C 3.55GHz,Power,3550,AIX,Unix,None,8,POWER7,IBM Flex System p460,IBM Flex System,Infiniband,Infiniband QDR,Eastern Asia,Asia
302,202.0,40,72,Haise,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR",Navy DSRC,IBM,United States,2012,Government,18816,0,327347.0,391373.0,0,0,373.97,875.33,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),iDataPlex DX360M4,IBM iDataPlex,Infiniband,Infiniband FDR,North America,Americas
303,203.0,40,73,Kilrain,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR",Navy DSRC,IBM,United States,2012,Government,18816,0,327347.0,391373.0,0,0,373.97,875.33,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),iDataPlex DX360M4,IBM iDataPlex,Infiniband,Infiniband FDR,North America,Americas
